Date,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Series_Complete_Yes,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Additional_Doses,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen
06/12/2021,MD,8286690,439400,3262060,4585230,3089156,240147,1192439,1654986,,0.0,0.0,0.0
06/12/2021,NY,23329865,1250700,9578300,12500865,9656450,828573,3806973,5019974,,0.0,0.0,0.0
06/12/2021,OH,12195155,655400,5106120,6433635,4901399,391435,1956967,2549526,,0.0,0.0,0.0
06/12/2021,HI,1901220,81200,747520,1072500,695186,33803,246738,396572,,0.0,0.0,0.0
06/12/2021,TN,6201110,367500,2570480,3263130,2244193,141925,908667,1190689,,0.0,0.0,0.0
06/12/2021,ID,1643205,100100,692320,850785,605505,44750,253569,306943,,0.0,0.0,0.0
06/12/2021,RI,1491055,61600,604020,825435,578327,44995,225775,307547,,0.0,0.0,0.0
06/12/2021,NM,2316955,138500,1012160,1166295,1039657,65690,438227,534802,,0.0,0.0,0.0
06/12/2021,NC,11516730,646300,4735340,6135090,3923902,281598,1520887,2121376,,0.0,0.0,0.0
06/12/2021,OK,3967265,222300,1736660,2008305,1371286,87045,620030,664182,,0.0,0.0,0.0
06/12/2021,WY,510585,34000,245120,231465,190181,14476,87420,88234,,0.0,0.0,0.0
06/12/2021,MS,2622255,164000,1164040,1294215,835243,52373,384005,398830,,0.0,0.0,0.0
06/12/2021,DE,1257145,65800,511380,679965,444941,41486,169780,233504,,0.0,0.0,0.0
06/12/2021,IH2,1743515,74700,916700,752115,632656,23725,336677,272254,,0.0,0.0,0.0
06/12/2021,ND,702640,36500,308900,357240,285377,23818,120097,141461,,0.0,0.0,0.0
06/12/2021,IL,14432025,850200,5713380,7868445,5326217,411677,2065545,2846067,,0.0,0.0,0.0
06/12/2021,MI,11436950,642500,4787280,6007170,4404586,312212,1772866,2318862,,0.0,0.0,0.0
06/12/2021,MO,6003695,311300,2466120,3226275,2198468,156073,835568,1206751,,0.0,0.0,0.0
06/12/2021,VI,76840,900,22900,53040,32804,777,10405,21621,,0.0,0.0,0.0
06/12/2021,AS,54030,600,15600,37830,19758,80,4647,15031,,0.0,0.0,0.0
06/12/2021,WV,1871085,110100,844680,916305,633125,32452,289172,311347,,0.0,0.0,0.0
06/12/2021,AL,4678220,281100,2117960,2279160,1485108,106367,677862,700782,,0.0,0.0,0.0
06/12/2021,KS,3027785,172200,1328540,1527045,1157773,76837,495402,585297,,0.0,0.0,0.0
06/12/2021,GU,215770,19500,74200,122070,77601,3513,29726,44362,,0.0,0.0,0.0
06/12/2021,NJ,11300805,606000,4628940,6065865,4623291,375611,1846380,2401256,,0.0,0.0,0.0
06/12/2021,WA,9180320,495000,3696440,4988880,3807767,317107,1507570,1981693,,0.0,0.0,0.0
06/12/2021,CT,4640115,249900,1883100,2507115,2016147,163255,766370,1086405,,0.0,0.0,0.0
06/12/2021,SC,5182325,313200,2225120,2644005,1829833,132378,707526,989714,,0.0,0.0,0.0
06/12/2021,DD2,4360160,186200,1816800,2357160,1611076,127354,643047,840675,,0.0,0.0,0.0
06/12/2021,TX,31153065,1893500,12583360,16676205,10956306,906083,4444444,5605107,,0.0,0.0,0.0
06/12/2021,CO,6901730,340300,2834200,3727230,2763327,203068,1146516,1412850,,0.0,0.0,0.0
06/12/2021,NV,2988140,183100,1206820,1598220,1193391,111117,475086,607178,,0.0,0.0,0.0
06/12/2021,AR,2803530,178800,1254660,1370070,973662,70021,448858,454639,,0.0,0.0,0.0
06/12/2021,VA2,6239605,520400,2985500,2733705,2650535,157037,1332700,1160797,,0.0,0.0,0.0
06/12/2021,AK,819965,58700,351960,409305,298544,21029,125978,151505,,0.0,0.0,0.0
06/12/2021,MA,9569230,444700,3831060,5293470,3959058,275582,1559396,2124031,,0.0,0.0,0.0
06/12/2021,RP,24600,3800,20800,0,12487,1732,10734,21,,0.0,0.0,0.0
06/12/2021,MH,51300,10800,40500,0,14376,400,13966,10,,0.0,0.0,0.0
06/12/2021,OR,5527385,310100,2287800,2929485,2058647,156090,799504,1102577,,0.0,0.0,0.0
06/12/2021,AZ,7938645,430900,3294380,4213365,2742773,193546,1142234,1405335,,0.0,0.0,0.0
06/12/2021,VT,908200,52700,389840,465660,377683,34431,153048,189995,,0.0,0.0,0.0
06/12/2021,KY,4390115,266300,1908420,2215395,1790975,148994,757375,884133,,0.0,0.0,0.0
06/12/2021,IA,3400315,187800,1415200,1797315,1435618,116530,607845,711166,,0.0,0.0,0.0
06/12/2021,PA,15354715,1060500,6504940,7789275,5945020,505214,2380551,3058969,,0.0,0.0,0.0
06/12/2021,ME,1818640,103100,778760,936780,774785,98618,313200,362887,,0.0,0.0,0.0
06/12/2021,PR,3905990,190000,1741420,1974570,1283950,87419,504785,691722,,0.0,0.0,0.0
06/12/2021,MN,6438580,344900,2573540,3520140,2721966,247730,1040798,1433319,,0.0,0.0,0.0
06/12/2021,WI,6007935,316700,2577280,3113955,2687605,215698,1077530,1394112,,0.0,0.0,0.0
06/12/2021,MP,72330,2600,20200,49530,24009,328,3303,20378,,0.0,0.0,0.0
06/12/2021,NE,2051790,108000,811620,1132170,850903,64036,330219,455701,,0.0,0.0,0.0
06/12/2021,LTC,61159315,2474700,18135340,40549275,0,0,0,0,,0.0,0.0,0.0
06/12/2021,IN,6572110,426900,2614540,3530670,2500847,178116,979995,1338157,,0.0,0.0,0.0
06/12/2021,US,374397205,21396900,154404700,198595605,143119077,11319085,57481537,74256421,,0.0,0.0,0.0
06/11/2021,ID,1636375,100100,691340,844935,602998,44268,252874,305616,,0.0,0.0,0.0
06/11/2021,FL,24160755,1694100,9795360,12671295,8814496,870259,3501032,4430346,,0.0,0.0,0.0
06/11/2021,MS,2619675,164000,1163800,1291875,835006,52354,383933,398685,,0.0,0.0,0.0
06/11/2021,RP,24600,3800,20800,0,12487,1732,10734,21,,0.0,0.0,0.0
06/11/2021,AS,54030,600,15600,37830,19757,80,4647,15030,,0.0,0.0,0.0
06/11/2021,CO,6870410,340300,2833300,3696810,2748502,202172,1142901,1402537,,0.0,0.0,0.0
06/11/2021,MT,1095505,69600,487120,538785,429662,33524,189873,206177,,0.0,0.0,0.0
06/11/2021,BP2,196310,10600,81580,104130,90554,7053,34922,48579,,0.0,0.0,0.0
06/11/2021,NV,2966970,183100,1205540,1578330,1183999,110030,473470,600489,,0.0,0.0,0.0
06/11/2021,CT,4631315,249900,1881320,2500095,1999786,162438,761273,1075963,,0.0,0.0,0.0
06/11/2021,KY,4382865,266300,1907020,2209545,1776807,148007,753524,874812,,0.0,0.0,0.0
06/11/2021,MP,72330,2600,20200,49530,23862,325,3244,20293,,0.0,0.0,0.0
06/11/2021,ME,1817470,103100,778760,935610,769018,98241,312172,358526,,0.0,0.0,0.0
06/11/2021,UT,3164630,172400,1353060,1639170,1089161,109633,433189,546338,,0.0,0.0,0.0
06/11/2021,WY,509415,34000,245120,230295,188822,14323,87120,87328,,0.0,0.0,0.0
06/11/2021,US,373413945,21396800,154245220,197771925,142095530,11246809,57194116,73593112,,0.0,0.0,0.0
06/11/2021,IA,3395825,187800,1411880,1796145,1427984,115838,606454,705615,,0.0,0.0,0.0
06/11/2021,WI,5989845,316700,2576740,3096405,2680349,215224,1075838,1389024,,0.0,0.0,0.0
06/11/2021,AR,2797400,178800,1254380,1364220,969875,69603,447414,452712,,0.0,0.0,0.0
06/11/2021,AZ,7914445,430900,3293580,4189965,2723480,191982,1136690,1393183,,0.0,0.0,0.0
06/11/2021,AK,819725,58700,351720,409305,297192,20797,125727,150636,,0.0,0.0,0.0
06/11/2021,IL,14388725,850100,5707620,7831005,5290524,409670,2057522,2820442,,0.0,0.0,0.0
06/11/2021,LA,3965880,238100,1738000,1989780,1498958,106928,670126,721359,,0.0,0.0,0.0
06/11/2021,NY,23286145,1250700,9576700,12458745,9598252,823535,3790872,4982929,,0.0,0.0,0.0
06/11/2021,WA,9142740,495000,3696300,4951440,3774577,314552,1498280,1960360,,0.0,0.0,0.0
06/11/2021,AL,4658570,281100,2111180,2266290,1468898,104777,669354,694671,,0.0,0.0,0.0
06/11/2021,MH,51300,10800,40500,0,14375,400,13966,9,,0.0,0.0,0.0
06/11/2021,MD,8278910,439400,3261300,4578210,3059683,238843,1185834,1633451,,0.0,0.0,0.0
06/11/2021,OH,12162955,655400,5104340,6403215,4873871,389523,1951154,2529756,,0.0,0.0,0.0
06/11/2021,LTC,61116025,2474700,18135340,40505985,0,0,0,0,,0.0,0.0,0.0
06/11/2021,MA,9545460,444700,3829520,5271240,3937985,274375,1553980,2109583,,0.0,0.0,0.0
06/11/2021,HI,1900050,81200,747520,1071330,694717,33743,246628,396273,,0.0,0.0,0.0
06/11/2021,IN,6553460,426900,2611100,3515460,2484038,177210,974230,1328074,,0.0,0.0,0.0
06/11/2021,TX,31070825,1893500,12573660,16603665,10856801,899293,4410952,5545886,,0.0,0.0,0.0
06/11/2021,DD2,4360160,186200,1816800,2357160,1599994,126327,640424,833243,,0.0,0.0,0.0
06/11/2021,VA2,6239605,520400,2985500,2733705,2646653,155811,1331312,1159529,,0.0,0.0,0.0
06/11/2021,CA,48156090,2615000,19654060,25887030,18029751,1408631,7241329,9378186,,0.0,0.0,0.0
06/11/2021,SD,946035,59300,426340,460395,384469,24000,168705,191751,,0.0,0.0,0.0
06/11/2021,NJ,11248765,606000,4628380,6014385,4581122,372826,1833182,2375071,,0.0,0.0,0.0
06/11/2021,TN,6180570,367500,2568660,3244410,2232867,140830,905709,1183454,,0.0,0.0,0.0
06/11/2021,NC,11485250,646300,4729600,6109350,3906799,280502,1517348,2108908,,0.0,0.0,0.0
06/11/2021,FM,77800,10200,67600,0,22099,3024,19036,39,,0.0,0.0,0.0
06/11/2021,VT,908200,52700,389840,465660,373274,34110,151741,187215,,0.0,0.0,0.0
06/11/2021,NH,1775605,116700,722320,936585,718757,55829,303685,359218,,0.0,0.0,0.0
06/11/2021,DE,1254385,65800,510960,677625,441638,41364,168819,231285,,0.0,0.0,0.0
06/11/2021,NM,2310925,138500,1009640,1162785,1036832,65329,437143,533431,,0.0,0.0,0.0
06/11/2021,GU,215770,19500,74200,122070,77546,3497,29696,44353,,0.0,0.0,0.0
06/11/2021,MO,5996255,311300,2465700,3219255,2182975,155220,830953,1196726,,0.0,0.0,0.0
06/11/2021,GA,10901715,596700,4608480,5696535,3590930,200496,1525799,1864240,,0.0,0.0,0.0
06/11/2021,MI,11417310,642500,4784020,5990790,4376338,310754,1764593,2300353,,0.0,0.0,0.0
06/11/2021,VA,10075385,540400,3953500,5581485,4061886,304052,1559991,2197142,,0.0,0.0,0.0
06/11/2021,WV,1862615,110100,844400,908115,629704,32170,288381,309003,,0.0,0.0,0.0
06/11/2021,PR,3905710,190000,1741140,1974570,1272410,86791,499148,686447,,0.0,0.0,0.0
06/11/2021,RI,1491055,61600,604020,825435,573852,44931,224125,304786,,0.0,0.0,0.0
06/11/2021,VI,75670,900,22900,51870,32620,769,10346,21504,,0.0,0.0,0.0
06/11/2021,MN,6421650,344900,2569480,3507270,2702551,246732,1037724,1417978,,0.0,0.0,0.0
06/11/2021,DC,1049605,54400,416640,578565,338953,29086,130201,179500,,0.0,0.0,0.0
06/11/2021,IH2,1743515,74700,916700,752115,629727,23632,336110,269985,,0.0,0.0,0.0
06/11/2021,KS,3022725,172200,1328160,1522365,1152699,76480,494284,581699,,0.0,0.0,0.0
06/11/2021,OK,3963375,222300,1736280,2004795,1365450,86610,618280,660532,,0.0,0.0,0.0
06/11/2021,NE,2043600,108000,811620,1123980,846848,63747,329121,453037,,0.0,0.0,0.0
06/11/2021,OR,5490795,310100,2268760,2911935,2038711,154863,794145,1089234,,0.0,0.0,0.0
06/11/2021,ND,700440,36500,306700,357240,284278,23726,119816,140735,,0.0,0.0,0.0
06/11/2021,SC,5171185,313200,2223340,2634645,1818631,131635,702708,984071,,0.0,0.0,0.0
06/11/2021,PA,15336855,1060500,6494100,7782255,5899476,502692,2369444,3027060,,0.0,0.0,0.0
06/10/2021,CO,6862750,340300,2825640,3696810,2728692,201010,1138106,1388690,,0.0,0.0,0.0
06/10/2021,OK,3960855,222300,1733760,2004795,1365242,86593,618229,660392,,0.0,0.0,0.0
06/10/2021,PR,3892910,190000,1728340,1974570,1272298,86790,499140,686344,,0.0,0.0,0.0
06/10/2021,DD2,4358990,186200,1816800,2355990,1599994,126327,640415,833252,,0.0,0.0,0.0
06/10/2021,NC,11477190,646300,4726220,6104670,3900819,280329,1516174,2104275,,0.0,0.0,0.0
06/10/2021,FL,24132825,1694100,9773280,12665445,8814001,870198,3500899,4430042,,0.0,0.0,0.0
06/10/2021,MT,1094385,69600,486000,538785,429634,33516,189866,206164,,0.0,0.0,0.0
06/10/2021,NJ,11206255,606000,4598740,6001515,4543290,370716,1822215,2350317,,0.0,0.0,0.0
06/10/2021,TX,30974425,1893500,12519380,16561545,10787111,894416,4386378,5505650,,0.0,0.0,0.0
06/10/2021,LA,3960420,238100,1732540,1989780,1498902,106917,670125,721315,,0.0,0.0,0.0
06/10/2021,OH,12156875,655400,5100600,6400875,4873645,389496,1951057,2529654,,0.0,0.0,0.0
06/10/2021,SC,5166425,313200,2218580,2634645,1818527,131628,702661,984022,,0.0,0.0,0.0
06/10/2021,BP2,196310,10600,81580,104130,90041,6937,34635,48469,,0.0,0.0,0.0
06/10/2021,DE,1254385,65800,510960,677625,438882,41306,168051,229358,,0.0,0.0,0.0
06/10/2021,KS,3018215,172200,1324820,1521195,1148616,76043,493047,579292,,0.0,0.0,0.0
06/10/2021,HI,1898080,81200,746720,1070160,691802,33566,246048,394115,,0.0,0.0,0.0
06/10/2021,NE,2042240,108000,810260,1123980,846814,63743,329100,453028,,0.0,0.0,0.0
06/10/2021,WI,5988025,316700,2574920,3096405,2679839,215203,1075825,1388549,,0.0,0.0,0.0
06/10/2021,DC,1049605,54400,416640,578565,338846,29077,130157,179447,,0.0,0.0,0.0
06/10/2021,FM,77800,10200,67600,0,21971,2988,18945,38,,0.0,0.0,0.0
06/10/2021,GU,215770,19500,74200,122070,77546,3498,29696,44352,,0.0,0.0,0.0
06/10/2021,NH,1771865,116700,720920,934245,715515,55673,302950,356867,,0.0,0.0,0.0
06/10/2021,WV,1862035,110100,843820,908115,628131,32129,288015,307837,,0.0,0.0,0.0
06/10/2021,IA,3385475,187800,1409720,1787955,1427923,115831,606451,705564,,0.0,0.0,0.0
06/10/2021,IL,14372865,850100,5698780,7823985,5290097,409632,2057428,2820149,,0.0,0.0,0.0
06/10/2021,AK,819205,58700,351200,409305,296184,20640,125561,149951,,0.0,0.0,0.0
06/10/2021,RP,24600,3800,20800,0,12482,1727,10734,21,,0.0,0.0,0.0
06/10/2021,GA,10893035,596700,4602140,5694195,3590749,200478,1525765,1864110,,0.0,0.0,0.0
06/10/2021,MI,11411120,642500,4779000,5989620,4376010,310741,1764535,2300096,,0.0,0.0,0.0
06/10/2021,ND,700440,36500,306700,357240,283113,23635,119638,139839,,0.0,0.0,0.0
06/10/2021,US,372830865,21397000,153879560,197554305,141583252,11210588,57056303,73255057,,0.0,0.0,0.0
06/10/2021,AL,4648150,281100,2100760,2266290,1460230,104232,665527,690375,,0.0,0.0,0.0
06/10/2021,MN,6414630,344900,2564800,3504930,2702368,246721,1037689,1417841,,0.0,0.0,0.0
06/10/2021,OR,5486825,310100,2265960,2910765,2023687,153813,789996,1079416,,0.0,0.0,0.0
06/10/2021,VT,906380,52700,388020,465660,373214,34108,151701,187197,,0.0,0.0,0.0
06/10/2021,MP,72330,2600,20200,49530,23714,318,3233,20163,,0.0,0.0,0.0
06/10/2021,RI,1488065,61600,602200,824265,570000,44788,223327,301875,,0.0,0.0,0.0
06/10/2021,WA,9094520,495000,3683180,4916340,3751046,312712,1491713,1945248,,0.0,0.0,0.0
06/10/2021,AR,2793200,178800,1250180,1364220,969859,69605,447408,452702,,0.0,0.0,0.0
06/10/2021,MA,9527630,444700,3819880,5263050,3937546,274343,1553863,2109293,,0.0,0.0,0.0
06/10/2021,UT,3160420,172400,1350020,1638000,1078369,108663,430679,539026,,0.0,0.0,0.0
06/10/2021,ID,1632955,100100,687920,844935,602843,44246,252812,305546,,0.0,0.0,0.0
06/10/2021,CA,48112680,2615000,19632880,25864800,17903416,1399912,7212532,9289395,,0.0,0.0,0.0
06/10/2021,MS,2615915,164000,1160040,1291875,834928,52350,383927,398617,,0.0,0.0,0.0
06/10/2021,NM,2310105,138500,1008820,1162785,1032269,64873,435761,530715,,0.0,0.0,0.0
06/10/2021,SD,945475,59300,425780,460395,383451,23925,168471,191042,,0.0,0.0,0.0
06/10/2021,VA2,6239605,520400,2985500,2733705,2646640,155811,1331299,1159529,,0.0,0.0,0.0
06/10/2021,IN,6542990,426900,2601800,3514290,2468780,176346,970581,1317407,,0.0,0.0,0.0
06/10/2021,PA,15326265,1060500,6487020,7778745,5878170,501090,2361470,3015330,,0.0,0.0,0.0
06/10/2021,CT,4625815,249900,1878160,2497755,1999526,162403,761193,1075818,,0.0,0.0,0.0
06/10/2021,VI,75670,900,22900,51870,32526,759,10295,21471,,0.0,0.0,0.0
06/10/2021,LTC,60615635,2474700,18129860,40011075,0,0,0,0,,0.0,0.0,0.0
06/10/2021,MD,8269590,439400,3256660,4573530,3059269,238808,1185702,1633205,,0.0,0.0,0.0
06/10/2021,MH,51300,10800,40500,0,14375,400,13966,9,,0.0,0.0,0.0
06/10/2021,AZ,7905885,430900,3287360,4187625,2709020,190612,1132272,1384532,,0.0,0.0,0.0
06/10/2021,NV,2956930,183100,1197840,1575990,1176814,109099,472242,595463,,0.0,0.0,0.0
06/10/2021,VA,10064775,540400,3944060,5580315,4033134,302622,1552218,2177598,,0.0,0.0,0.0
06/10/2021,WY,509135,34000,244840,230295,188762,14303,87097,87311,,0.0,0.0,0.0
06/10/2021,KY,4375825,266300,1899980,2209545,1776089,147889,753247,874490,,0.0,0.0,0.0
06/10/2021,IH2,1743515,74700,916700,752115,629212,23625,336030,269557,,0.0,0.0,0.0
06/10/2021,ME,1809810,103100,773440,933270,768976,98230,312165,358502,,0.0,0.0,0.0
06/10/2021,NY,23222835,1250900,9547120,12424815,9523380,817497,3773719,4931257,,0.0,0.0,0.0
06/10/2021,TN,6172220,367500,2561480,3243240,2232783,140816,905687,1183406,,0.0,0.0,0.0
06/10/2021,MO,5988435,311300,2457880,3219255,2182755,155191,830892,1196595,,0.0,0.0,0.0
06/10/2021,AS,54030,600,15600,37830,19591,46,4587,14958,,0.0,0.0,0.0
06/09/2021,KS,3016175,172300,1322680,1521195,1144230,75699,492206,576092,,0.0,0.0,0.0
06/09/2021,LA,3958640,238100,1730760,1989780,1492062,106285,667945,717292,,0.0,0.0,0.0
06/09/2021,HI,1897940,81400,746380,1070160,689004,33384,245640,391907,,0.0,0.0,0.0
06/09/2021,IL,14368995,850100,5696080,7822815,5261079,407698,2051423,2799107,,0.0,0.0,0.0
06/09/2021,MS,2615615,164000,1159740,1291875,831766,52134,383012,396587,,0.0,0.0,0.0
06/09/2021,AR,2793260,178800,1250240,1364220,965613,69147,446179,450144,,0.0,0.0,0.0
06/09/2021,MP,72330,2600,20200,49530,23579,316,3213,20050,,0.0,0.0,0.0
06/09/2021,BP2,196710,11000,81580,104130,90035,6936,34634,48465,,0.0,0.0,0.0
06/09/2021,IH2,1743315,74700,916500,752115,626969,23533,335526,267910,,0.0,0.0,0.0
06/09/2021,KY,4373825,266300,1897980,2209545,1765195,146729,750124,867886,,0.0,0.0,0.0
06/09/2021,CA,48056890,2615400,19577860,25863630,17901818,1399720,7212225,9288296,,0.0,0.0,0.0
06/09/2021,PA,15290645,1060500,6451400,7778745,5848002,498685,2353482,2995557,,0.0,0.0,0.0
06/09/2021,CT,4622235,249900,1874580,2497755,1987048,161719,758140,1067078,,0.0,0.0,0.0
06/09/2021,AS,54030,600,15600,37830,19590,46,4587,14957,,0.0,0.0,0.0
06/09/2021,TN,6171600,367600,2560760,3243240,2221860,140169,903235,1175634,,0.0,0.0,0.0
06/09/2021,DE,1250745,65800,507320,677625,437636,41251,167736,228485,,0.0,0.0,0.0
06/09/2021,TX,30964115,1893700,12512380,16558035,10719245,888359,4371008,5459213,,0.0,0.0,0.0
06/09/2021,RI,1487925,61600,602060,824265,569845,44774,223275,301786,,0.0,0.0,0.0
06/09/2021,GA,10890655,597200,4599260,5694195,3589555,200414,1525421,1863325,,0.0,0.0,0.0
06/09/2021,OK,3960955,222300,1733860,2004795,1360433,86250,616787,657368,,0.0,0.0,0.0
06/09/2021,NJ,11185575,606000,4578060,6001515,4511429,368704,1813051,2329631,,0.0,0.0,0.0
06/09/2021,NV,2956890,183300,1197600,1575990,1172550,108537,471094,592909,,0.0,0.0,0.0
06/09/2021,LTC,60406665,2475000,18029400,39902265,0,0,0,0,,0.0,0.0,0.0
06/09/2021,US,372495525,21401000,153605740,197488785,140980110,11160519,56906401,72852357,,0.0,0.0,0.0
06/09/2021,WV,1861835,110100,843620,908115,621716,31570,286051,303955,,0.0,0.0,0.0
06/09/2021,VT,905680,52700,387320,465660,371051,33953,151114,185776,,0.0,0.0,0.0
06/09/2021,VI,75670,900,22900,51870,32468,760,10282,21425,,0.0,0.0,0.0
06/09/2021,GU,215770,19500,74200,122070,77521,3496,29679,44346,,0.0,0.0,0.0
06/09/2021,NC,11464170,646300,4713200,6104670,3883736,279446,1512618,2091632,,0.0,0.0,0.0
06/09/2021,AZ,7904465,430900,3285940,4187625,2708157,190560,1132152,1383841,,0.0,0.0,0.0
06/09/2021,NY,23188055,1251500,9511740,12424815,9521100,817302,3773140,4929753,,0.0,0.0,0.0
06/09/2021,OR,5484305,310100,2263440,2910765,2023320,153727,789923,1079208,,0.0,0.0,0.0
06/09/2021,MD,8223350,439400,3247860,4536090,3037401,237886,1181529,1616453,,0.0,0.0,0.0
06/09/2021,NM,2310005,138500,1008720,1162785,1027932,64470,434172,528380,,0.0,0.0,0.0
06/09/2021,ND,700440,36500,306700,357240,283066,23625,119626,139814,,0.0,0.0,0.0
06/09/2021,AK,819205,58700,351200,409305,294419,20428,125376,148586,,0.0,0.0,0.0
06/09/2021,FM,77800,10200,67600,0,21967,2984,18945,38,,0.0,0.0,0.0
06/09/2021,RP,24600,3800,20800,0,12482,1727,10734,21,,0.0,0.0,0.0
06/09/2021,PR,3891250,190400,1726280,1974570,1259176,84781,494416,679955,,0.0,0.0,0.0
06/09/2021,DC,1049665,54400,416700,578565,337253,29021,129502,178568,,0.0,0.0,0.0
06/09/2021,SD,945475,59300,425780,460395,381354,23721,168043,189577,,0.0,0.0,0.0
06/09/2021,DD2,4358990,186200,1816800,2355990,1588569,124921,637921,825727,,0.0,0.0,0.0
06/09/2021,NE,2041200,108000,809220,1123980,842664,63395,328284,450052,,0.0,0.0,0.0
06/09/2021,MA,9520300,444800,3813620,5261880,3915792,272883,1548288,2094574,,0.0,0.0,0.0
06/09/2021,UT,3160220,172400,1349820,1638000,1078289,108646,430649,538993,,0.0,0.0,0.0
06/09/2021,ME,1807010,103100,770640,933270,763331,97826,311019,354407,,0.0,0.0,0.0
06/09/2021,MN,6414430,344900,2564600,3504930,2685981,245734,1034716,1405419,,0.0,0.0,0.0
06/09/2021,AL,4646550,281100,2099160,2266290,1445608,102785,659904,682822,,0.0,0.0,0.0
06/09/2021,MT,1094085,69600,485700,538785,427440,33299,189423,204631,,0.0,0.0,0.0
06/09/2021,OH,12141155,655500,5094140,6391515,4851499,387718,1946464,2513924,,0.0,0.0,0.0
06/09/2021,IN,6540330,426900,2599140,3514290,2468400,176297,970431,1317227,,0.0,0.0,0.0
06/09/2021,MH,51300,10800,40500,0,14275,397,13869,9,,0.0,0.0,0.0
06/09/2021,WI,5986665,316700,2573560,3096405,2667616,214186,1072863,1380305,,0.0,0.0,0.0
06/09/2021,WY,509135,34000,244840,230295,188657,14280,87056,87270,,0.0,0.0,0.0
06/09/2021,VA,10055535,540500,3934720,5580315,4005241,301222,1545910,2157416,,0.0,0.0,0.0
06/09/2021,FL,24131485,1695000,9771040,12665445,8745806,862496,3483341,4387300,,0.0,0.0,0.0
06/09/2021,NH,1767745,116700,716800,934245,711151,55526,301951,353650,,0.0,0.0,0.0
06/09/2021,WA,9087720,495000,3676380,4916340,3728214,311000,1486149,1929711,,0.0,0.0,0.0
06/09/2021,MO,5984895,311300,2456680,3216915,2171743,154293,828475,1188903,,0.0,0.0,0.0
06/09/2021,CO,6862350,340300,2825240,3696810,2710899,199536,1134189,1376300,,0.0,0.0,0.0
06/09/2021,IA,3376385,187800,1408820,1779765,1421680,115412,605491,700701,,0.0,0.0,0.0
06/09/2021,VA2,6239605,520400,2985500,2733705,2642451,154676,1329880,1157894,,0.0,0.0,0.0
06/09/2021,ID,1633055,100100,688020,844935,600015,43489,252047,304245,,0.0,0.0,0.0
06/09/2021,MI,11390780,642500,4758660,5989620,4349940,308694,1757327,2283287,,0.0,0.0,0.0
06/09/2021,SC,5162415,313300,2215640,2633475,1810325,130996,699616,979500,,0.0,0.0,0.0
06/08/2021,NM,2309805,138500,1008520,1162785,1027403,64455,434111,527927,,0.0,0.0,0.0
06/08/2021,PA,15274355,1060500,6450320,7763535,5831026,497498,2349279,2983975,,0.0,0.0,0.0
06/08/2021,VT,904700,52700,386340,465660,370619,33913,151043,185455,,0.0,0.0,0.0
06/08/2021,TX,30896645,1893700,12509260,16493685,10662171,883115,4356344,5422041,,0.0,0.0,0.0
06/08/2021,OK,3959785,222300,1733860,2003625,1356555,85984,615563,654982,,0.0,0.0,0.0
06/08/2021,VI,75570,900,22800,51870,32288,756,10226,21305,,0.0,0.0,0.0
06/08/2021,PR,3891250,190400,1726280,1974570,1247861,84203,490265,673370,,0.0,0.0,0.0
06/08/2021,CO,6861330,340300,2824220,3696810,2710559,199482,1133996,1376207,,0.0,0.0,0.0
06/08/2021,ME,1806870,103100,770500,933270,759817,97583,310592,351563,,0.0,0.0,0.0
